threads,buckets,n,generating_random_numbers,bucket_distribution_private_sort,shared_bucket_sort,initial_table_merge_bucket,total_runtime,
1 300 8000000 0.056829 1.521666 0.255407 0.021084 1.875981
1 300 9000000 0.062367 1.722894 0.291473 0.023311 2.123933
1 300 9000000 0.064309 1.726237 0.292954 0.024025 2.130832
1 300 9000000 0.063354 1.739441 0.294592 0.023308 2.144660
1 300 10000000 0.071007 1.921631 0.334302 0.026680 2.379268
1 300 10000000 0.059866 2.132598 0.344862 0.026227 2.590826
1 300 10000000 0.059276 1.924855 0.324744 0.025832 2.360419
1 400 1000000 0.006529 0.171923 0.045484 0.002752 0.231118
1 400 1000000 0.015744 0.171402 0.028240 0.002752 0.223571
1 400 1000000 0.015782 0.170599 0.028410 0.002743 0.223075
1 400 2000000 0.024668 0.351207 0.057645 0.005459 0.445182
1 400 2000000 0.023496 0.350750 0.059656 0.005434 0.445490
1 400 2000000 0.021583 0.353928 0.058365 0.005315 0.445921
1 400 3000000 0.027985 0.537425 0.089572 0.007844 0.671436
1 400 3000000 0.028231 0.537385 0.089427 0.007665 0.671231
1 400 3000000 0.031393 0.538956 0.089676 0.007697 0.676521
1 400 4000000 0.033284 0.728874 0.121969 0.010445 0.905664
1 400 4000000 0.036446 0.739337 0.121766 0.010255 0.918827
1 400 4000000 0.033582 0.727884 0.121407 0.010638 0.904754
1 400 5000000 0.038652 1.007903 0.154799 0.012923 1.228338
1 400 5000000 0.029150 0.916687 0.154190 0.013312 1.127184
1 400 5000000 0.040889 0.940374 0.165888 0.013997 1.174768
1 400 6000000 0.047315 1.168628 0.197128 0.016301 1.447252
1 400 6000000 0.045700 1.126669 0.186800 0.015308 1.392429
1 400 6000000 0.054881 1.118330 0.193085 0.015834 1.398105
1 400 7000000 0.051771 1.349174 0.228461 0.017806 1.666279
1 400 7000000 0.040719 1.314203 0.221053 0.018396 1.612863
1 400 7000000 0.055314 1.318676 0.221573 0.018258 1.632053
1 400 8000000 0.059315 1.647409 0.255880 0.020873 2.004718
1 400 8000000 0.061271 1.515853 0.256802 0.021036 1.875854
1 400 8000000 0.059229 1.511368 0.257899 0.020666 1.870683
1 400 9000000 0.052157 1.730850 0.362600 0.025809 2.195634
1 400 9000000 0.055468 1.799336 0.300735 0.023884 2.204810
1 400 9000000 0.063794 1.824575 0.292052 0.023795 2.228679
1 400 10000000 0.071895 1.965063 0.324271 0.026055 2.414054
1 400 10000000 0.070899 1.928210 0.327834 0.026395 2.380755
1 400 10000000 0.068813 1.916870 0.324566 0.026093 2.362096
1 500 1000000 0.016054 0.175104 0.028593 0.002649 0.227837
1 500 1000000 0.016388 0.171777 0.029078 0.002778 0.225062
1 500 1000000 0.015457 0.173616 0.028707 0.002721 0.225678
1 500 2000000 0.012282 0.352492 0.074021 0.005582 0.451411
1 500 2000000 0.015896 0.352514 0.059748 0.005407 0.440822
1 500 2000000 0.011858 0.351483 0.058456 0.005273 0.433558
1 500 3000000 0.024151 0.538624 0.090383 0.007903 0.670523
1 500 3000000 0.028368 0.540126 0.090872 0.008111 0.676356
1 500 3000000 0.029944 0.538833 0.088778 0.008149 0.674510
1 500 4000000 0.024037 0.728432 0.121008 0.010549 0.895959
1 500 4000000 0.035624 0.729296 0.121365 0.010723 0.910293
1 500 4000000 0.034221 0.729821 0.121982 0.010549 0.908675
1 500 5000000 0.029340 0.927675 0.155597 0.013306 1.140030
1 500 5000000 0.032720 0.929373 0.155024 0.013738 1.157791
1 500 5000000 0.041473 0.923694 0.155050 0.013009 1.147805
1 500 6000000 0.034952 1.123161 0.187138 0.015563 1.377476
1 500 6000000 0.044957 1.136333 0.186446 0.015469 1.399685
1 500 6000000 0.046620 1.118226 0.188029 0.015899 1.385468
1 500 7000000 0.051110 1.330374 0.247952 0.021276 1.669743
1 500 7000000 0.056592 1.461114 0.234477 0.018813 1.791881
1 500 7000000 0.053252 1.362412 0.224600 0.018686 1.678251
1 500 8000000 0.058123 1.520985 0.257732 0.021156 1.879644
1 500 8000000 0.055701 1.525308 0.257313 0.020887 1.881165
1 500 8000000 0.058892 1.517928 0.255317 0.020890 1.874934
1 500 9000000 0.064958 1.733924 0.291118 0.023417 2.137903
1 500 9000000 0.064904 1.719542 0.293554 0.023417 2.126325
1 500 9000000 0.065381 1.764334 0.315177 0.024057 2.193213
1 500 10000000 0.071057 2.142549 0.327086 0.026967 2.594934
1 500 10000000 0.069646 1.947078 0.334552 0.026663 2.404159
1 500 10000000 0.071260 1.915198 0.324629 0.025970 2.364793
1 600 1000000 0.015971 0.173885 0.028566 0.002943 0.226891
1 600 1000000 0.016145 0.171360 0.028425 0.002852 0.224130
1 600 1000000 0.016260 0.172298 0.028887 0.002810 0.225023
1 600 2000000 0.023430 0.355857 0.058866 0.005725 0.451272
1 600 2000000 0.023715 0.359645 0.058700 0.005611 0.460999
1 600 2000000 0.022967 0.351886 0.059158 0.005518 0.446554
1 600 3000000 0.029201 0.540695 0.089360 0.008149 0.677326
1 600 3000000 0.027514 0.540470 0.088293 0.008292 0.673768
1 600 3000000 0.030702 0.539360 0.092547 0.008437 0.681595
1 600 4000000 0.036155 0.729818 0.121998 0.010977 0.911310
1 600 4000000 0.036755 0.731240 0.121911 0.010589 0.912522
1 600 4000000 0.036779 0.734010 0.121974 0.010563 0.915554
1 600 5000000 0.040822 0.925015 0.154816 0.013528 1.148746
1 600 5000000 0.039032 0.971074 0.177975 0.014781 1.218241
1 600 5000000 0.039983 0.951763 0.163388 0.013731 1.183948
1 600 6000000 0.047195 1.149847 0.193152 0.016252 1.423992
1 600 6000000 0.046951 1.124468 0.187820 0.016469 1.394680
1 600 6000000 0.047676 1.138306 0.195384 0.016015 1.414021
