2;0.12513436300645736;0.01598282000202289
4;0.2566642882539645;0.015584559999410885
8;0.5256835857457802;0.015218280001363382
16;0.8138443055329774;0.01965977999873303
32;2.207488767246247;0.014496110002824025
64;4.377810521119244;0.014619179996770981
128;10.75297722611335;0.011903680004934358
256;21.472150779954788;0.011922420004566447
512;41.72500290802982;0.01227081999559232
1024;82.19743276234539;0.012457810001933467
2048;90.32742368337264;0.022673069998973006
4096;217.05515090174111;0.01887077999754183
8192;385.51821889194184;0.02124932000242552
16384;551.8441848682024;0.02968953999925361
32768;836.8252126015813;0.03915752000125394
65536;1323.7248022665196;0.04950877998794567
131072;1496.3139547418423;0.08759658999679232
262144;514.3845945562858;0.5096264599956157
524288;260.6594687339129;2.0113905800030807
1048576;229.3876028548817;4.571197340003437
